D:\Project\wordloom-v3\backend\scripts\legacy\search_outbox_worker.py:52: DeprecationWarning: 'asyncio.WindowsSelectorEventLoopPolicy' is deprecated and slated for removal in Python 3.16
  asyncio.set_event_loop_policy(asyncio.WindowsSelectorEventLoopPolicy())
D:\Project\wordloom-v3\backend\scripts\legacy\search_outbox_worker.py:52: DeprecationWarning: 'asyncio.set_event_loop_policy' is deprecated and slated for removal in Python 3.16
  asyncio.set_event_loop_policy(asyncio.WindowsSelectorEventLoopPolicy())
[OK] Database: postgresql+psycopg://wordloom:wordloom@localhost:5435/wordloom_test
{"ts": "2026-02-14T14:39:23.272980+00:00", "level": "INFO", "logger": "infra.observability.tracing", "event": "tracing.startup", "enabled": true, "otel_service_name": "wordloom-search-outbox-worker", "otlp_protocol": "http/protobuf", "otlp_target": "http://localhost:4318/v1/traces", "otlp_target_raw": "http://localhost:4318/v1/traces", "collector_reachable": true, "exporter_configured": true, "exporter_reason": "configured", "sampler": "always_on", "sampler_arg": "", "message": "tracing.startup", "taskName": null}
{"ts": "2026-02-14T14:39:24.566691+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "e185b75a-88c5-43ee-85b5-a9c2a8996b3d", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "7b89959644c4c535766ac9ba1537345e", "span_id": "a3e493801603a948"}
{"ts": "2026-02-14T14:39:24.630832+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "8e5c7acb-214e-41c3-8823-93b61ca1f7d2", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "f2101533ff6d65d123fb188c66d9c835", "span_id": "1c7fca8d48e20dc5"}
{"ts": "2026-02-14T14:39:24.694757+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "13ae8ab9-c130-4d0d-9748-1c33d035ae16", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "2aafcd0fef660573028e6d7c7c37c39f", "span_id": "2eeddffc62568303"}
{"ts": "2026-02-14T14:39:24.760637+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "bba45621-3c95-4cce-b992-eb16f8432823", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c4560f77839efa5e127dccfece5a92b3", "span_id": "14fd1f1952ef1738"}
{"ts": "2026-02-14T14:39:24.823588+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "84fc2860-8d7e-4dc0-b081-bf485fb43c60", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "aefe8705a79e85063ca7e4ccfcf4fea1", "span_id": "ff71f074c0f2a8b5"}
{"ts": "2026-02-14T14:39:24.897947+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "6b7ff7ef-0da7-41c1-bde9-0ea3826c19c1", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "d8628fc6b644225fd89f1ddc8ef196ba", "span_id": "bcc6a347949fbb55"}
{"ts": "2026-02-14T14:39:24.963814+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "ff533710-6ff3-4d7c-a2fe-07934340b03e", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "e8ca28840cac0717963bf882fe5725af", "span_id": "7914efd7cda700ca"}
{"ts": "2026-02-14T14:39:25.026177+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "3e233989-1a1b-414a-9139-896cb0dd4bfd", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "0e23385bffed0441270d31d074c3cb07", "span_id": "d126fab1e4157616"}
{"ts": "2026-02-14T14:39:25.084733+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "7f8b5c18-35b9-431f-aa3c-47446ead4f12", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c34224517d2831e22a9ac8b6e39de16e", "span_id": "041138fcd1300ce9"}
{"ts": "2026-02-14T14:39:25.146520+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "8778ed8c-0e96-4419-ae09-67bc6515e114", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "cd83a1dcfdd34e7c7e075fc81c279fb5", "span_id": "efcbe5b61ecab81a"}
{"ts": "2026-02-14T14:39:25.207760+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "0a7e725b-3a36-4e3d-9f14-80d8a210c5e5", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "d2ff49d7daf0a29bae73895a8bea8f4c", "span_id": "fc2acbf9f942e7d4"}
{"ts": "2026-02-14T14:39:25.269966+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "cfea7c23-a603-429a-91bc-46ad828d454f", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "ad30ed85e0c7327608fa2a68c6c4c5a3", "span_id": "4f92c82ae09a6394"}
{"ts": "2026-02-14T14:39:25.339854+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "d6588baa-4065-4447-8f07-1917a5fae900", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "4d1d78dccd2d684f586030cb4292aeaa", "span_id": "e31d89d25231a1e4"}
{"ts": "2026-02-14T14:39:25.412501+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "81808bab-8526-4c80-984a-fe4b7ac5313b", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "fb36f36daf5bb6c0e89e66e1debe228f", "span_id": "090369dbaf4f82d9"}
{"ts": "2026-02-14T14:39:25.472445+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "3d5ec315-5f72-4634-9946-5a45c26631b1", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "628c26337a5d74cbbb30773848cf4eb9", "span_id": "95ce7c4014c9d523"}
{"ts": "2026-02-14T14:39:25.536033+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "dc0406d9-79f3-4239-a805-5d6301dd5267", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "9f6b9b1ceef44b8186395c418e927022", "span_id": "39e4ecef6ce42c59"}
{"ts": "2026-02-14T14:39:25.610806+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "46e9e1eb-eb0a-466c-b61e-045352f79281", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "a9eb7902ce8a529726b0ee5c429e64a4", "span_id": "1d02c704bee2d0cc"}
{"ts": "2026-02-14T14:39:25.676046+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "808d3be2-2b0d-4fd1-a78f-5e5b2b628a4d", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "550136491168317050ad3a3adf52e816", "span_id": "e630642422ba65bc"}
{"ts": "2026-02-14T14:39:25.735011+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "4ca5a151-1769-4415-a759-485173fad3cf", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "915514fc9596e12c82aa99ed71f77863", "span_id": "4c72616c22e38cb7"}
{"ts": "2026-02-14T14:39:25.807297+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "279a8bc8-f0e3-40e8-9fdb-516feb55ed31", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "ad9bd4efb2ffe777f5bc36af9dda4df8", "span_id": "039618c2631f88ea"}
{"ts": "2026-02-14T14:39:25.867362+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "35823f52-3e89-429f-897a-37a1f716517e", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "9f32b57a2de5a22cff68d45dd7ee1c22", "span_id": "2d32af59c41b79e5"}
{"ts": "2026-02-14T14:39:25.931053+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "3afcdee4-6ab1-4d9e-bc22-7398ab091dba", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "201b9a45e57c0fc4ee8c84a64ba30305", "span_id": "838859109f497bbf"}
{"ts": "2026-02-14T14:39:25.995068+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "fce983a5-8c94-4d77-8a1d-a317b8ba8a75", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "305bdca1fed81896c1e1594a9fadaa42", "span_id": "b40aa524924dc457"}
{"ts": "2026-02-14T14:39:26.053836+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "e472621b-85ba-4992-8b1d-3e8597e1fb31", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "2058d1fe0998975202b2a8b481f1daff", "span_id": "7be67c04bebf1f2f"}
{"ts": "2026-02-14T14:39:26.115867+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "ba22cdac-4fe0-42f2-8c54-45787c8948e2", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "ff1a4eba0239a7b310b50f9a4432a9c3", "span_id": "8ac3beeee60a6d66"}
{"ts": "2026-02-14T14:39:26.192718+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "8fd53d33-6653-47d9-9757-d3f200cc1a13", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c6d49258b16eb5cd64f038ad3663bc34", "span_id": "2998574e10db9bf6"}
{"ts": "2026-02-14T14:39:26.261913+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "7a80f3cd-f632-46d2-9303-9d020f5f2011", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "037b0cb588cd4efbc1ded51b0d760684", "span_id": "7b0d0cefbfb7dcce"}
{"ts": "2026-02-14T14:39:26.325816+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "bcff19da-06ef-4450-a197-f4590b653df6", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c4d7e5d09232e37f20c8e787618ed9f4", "span_id": "ce0d68f797da3780"}
{"ts": "2026-02-14T14:39:26.397779+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "d4243550-5c3f-4e77-bf12-ac717b1ed758", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "3839fc6f6c5c1dc6d9d723e4388f15c9", "span_id": "6f945062306c226e"}
{"ts": "2026-02-14T14:39:26.466355+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "1226ce23-c480-4dd7-846e-71cfd0973ac7", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c28ff54192a4a16373e7f27715e8029d", "span_id": "01cff4eae6f65515"}
{"ts": "2026-02-14T14:39:26.535831+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "d38f179e-3b0a-460d-85a9-196ca86552c6", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "3f98a4a731d6298a85c072c5952ac3f6", "span_id": "bbb6291e0445c0b2"}
{"ts": "2026-02-14T14:39:26.598508+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "a819fb51-2679-4bb7-bc18-790dd6ec5b1a", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "5c1122185590f425b9fd53db99042246", "span_id": "b0842e21a50dd7ba"}
{"ts": "2026-02-14T14:39:26.661471+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "8e0e4f6d-67ef-4ddb-8987-d17c24cb2ecd", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "6fac8de190351ed95f27f856842ec16f", "span_id": "1e71ef63f9e9ebef"}
{"ts": "2026-02-14T14:39:26.722351+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "f9705050-404c-4693-9ff5-9ddc25da3e93", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "c7d97b9bcd8ebe030af561c81e5d8002", "span_id": "11c5345cd1ee6eae"}
{"ts": "2026-02-14T14:39:26.796117+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "b32118e0-c202-46ed-b5ba-eb843d8aecfb", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "1600cf82844a2fd075d830ee5183d57f", "span_id": "13d4e28494a99e0b"}
{"ts": "2026-02-14T14:39:26.864362+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "994efc81-b6d3-40b5-aaf2-2b97badbcdcf", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "7fb103a4e37d7f97e9bb6448203783e3", "span_id": "64a7898bf51e94a8"}
{"ts": "2026-02-14T14:39:26.930905+00:00", "level": "INFO", "logger": "__main__", "event": "outbox.claim_batch", "layer": "worker", "projection": "search_index_to_elastic", "worker_id": "labs-expE-w2", "claim_batch_id": "1844fe5d-6d4a-4371-8add-b56068583c0f", "obs_schema": "labs-009-v2", "batch_size": 50, "claimed": 0, "claim_mode": "non_atomic", "message": "outbox.claim_batch", "taskName": "Task-1", "trace_id": "4a5129831b9e73807e7e066124202500", "span_id": "712eb357049897a6"}
